stress_axis,stress_level,method,metric,mean,ci95,n
authority_churn,0.80,bayesian_authority_allocation,safety_violation,0.260833,0.021920,10
authority_churn,0.80,bayesian_authority_allocation,authority_regret,0.364269,0.000866,10
authority_churn,0.80,bayesian_authority_allocation,human_burden,0.733496,0.001199,10
authority_churn,0.80,bayesian_authority_allocation,late_handoff,0.377513,0.000976,10
authority_churn,0.80,bayesian_authority_allocation,handoff_churn,0.541119,0.001499,10
authority_churn,0.80,bayesian_authority_allocation,recovery_success,0.515752,0.000837,10
authority_churn,0.80,bayesian_authority_allocation,intervention_cost,0.381260,0.000738,10
authority_churn,0.80,bayesian_authority_allocation,boundary_calibration_error,0.299403,0.000715,10
authority_churn,0.80,bayesian_authority_allocation,override_precision,0.455644,0.001100,10
authority_churn,0.80,bayesian_authority_allocation,unsafe_autonomy,0.072325,0.000396,10
authority_churn,0.80,bayesian_authority_allocation,robust_utility,-0.301859,0.027588,10
authority_churn,0.80,cbf_safety_filter,task_success,0.373333,0.027200,10
authority_churn,0.80,cbf_safety_filter,safety_violation,0.184167,0.013655,10
authority_churn,0.80,cbf_safety_filter,authority_regret,0.294181,0.000762,10
authority_churn,0.80,cbf_safety_filter,human_burden,0.327774,0.001391,10
authority_churn,0.80,cbf_safety_filter,late_handoff,0.329922,0.001085,10
authority_churn,0.80,cbf_safety_filter,handoff_churn,0.470969,0.000996,10
authority_churn,0.80,cbf_safety_filter,recovery_success,0.632519,0.000710,10
authority_churn,0.80,cbf_safety_filter,intervention_cost,0.234749,0.000348,10
authority_churn,0.80,cbf_safety_filter,boundary_calibration_error,0.289957,0.000753,10
authority_churn,0.80,cbf_safety_filter,override_precision,0.525486,0.000993,10
authority_churn,0.80,cbf_safety_filter,unsafe_autonomy,0.120687,0.000481,10
authority_churn,0.80,cbf_safety_filter,robust_utility,0.024762,0.028868,10
authority_churn,0.80,confidence_threshold_shared_control,task_success,0.106667,0.023832,10
authority_churn,0.80,confidence_threshold_shared_control,safety_violation,0.287500,0.034968,10
authority_churn,0.80,confidence_threshold_shared_control,authority_regret,0.472409,0.000599,10
authority_churn,0.80,confidence_threshold_shared_control,human_burden,0.883677,0.001315,10
authority_churn,0.80,confidence_threshold_shared_control,late_handoff,0.430477,0.000750,10
authority_churn,0.80,confidence_threshold_shared_control,handoff_churn,0.601487,0.000955,10
authority_churn,0.80,confidence_threshold_shared_control,recovery_success,0.323310,0.000782,10
authority_churn,0.80,confidence_threshold_shared_control,intervention_cost,0.388514,0.000538,10
authority_churn,0.80,confidence_threshold_shared_control,boundary_calibration_error,0.359934,0.000894,10
authority_churn,0.80,confidence_threshold_shared_control,override_precision,0.334933,0.000596,10
authority_churn,0.80,confidence_threshold_shared_control,unsafe_autonomy,0.065614,0.000147,10
authority_churn,0.80,confidence_threshold_shared_control,robust_utility,-0.555810,0.029378,10
authority_churn,0.80,mpc_risk_arbitration,task_success,0.425833,0.018773,10
authority_churn,0.80,mpc_risk_arbitration,safety_violation,0.214167,0.023613,10
authority_churn,0.80,mpc_risk_arbitration,authority_regret,0.273888,0.000777,10
authority_churn,0.80,mpc_risk_arbitration,human_burden,0.373734,0.000919,10
authority_churn,0.80,mpc_risk_arbitration,late_handoff,0.314620,0.001217,10
authority_churn,0.80,mpc_risk_arbitration,handoff_churn,0.481044,0.001057,10
authority_churn,0.80,mpc_risk_arbitration,recovery_success,0.700778,0.000807,10
authority_churn,0.80,mpc_risk_arbitration,intervention_cost,0.302611,0.000427,10
authority_churn,0.80,mpc_risk_arbitration,boundary_calibration_error,0.269942,0.000718,10
authority_churn,0.80,mpc_risk_arbitration,override_precision,0.555124,0.000837,10
authority_churn,0.80,mpc_risk_arbitration,unsafe_autonomy,0.134128,0.000494,10
authority_churn,0.80,mpc_risk_arbitration,robust_utility,0.052618,0.021831,10
authority_churn,0.80,pomdp_handoff_policy,task_success,0.340833,0.023663,10
authority_churn,0.80,pomdp_handoff_policy,safety_violation,0.241667,0.027654,10
authority_churn,0.80,pomdp_handoff_policy,authority_regret,0.311811,0.000564,10
authority_churn,0.80,pomdp_handoff_policy,human_burden,0.557698,0.000562,10
authority_churn,0.80,pomdp_handoff_policy,late_handoff,0.339140,0.000977,10
authority_churn,0.80,pomdp_handoff_policy,handoff_churn,0.521318,0.001011,10
authority_churn,0.80,pomdp_handoff_policy,recovery_success,0.629737,0.000817,10
authority_churn,0.80,pomdp_handoff_policy,intervention_cost,0.362916,0.000725,10
authority_churn,0.80,pomdp_handoff_policy,boundary_calibration_error,0.279195,0.000863,10
authority_churn,0.80,pomdp_handoff_policy,override_precision,0.515394,0.000678,10
authority_churn,0.80,pomdp_handoff_policy,unsafe_autonomy,0.104901,0.000375,10
authority_churn,0.80,pomdp_handoff_policy,robust_utility,-0.123533,0.036647,10
authority_churn,0.80,recovery_aware_mpc,task_success,0.410833,0.013567,10
authority_churn,0.80,recovery_aware_mpc,safety_violation,0.214167,0.026116,10
authority_churn,0.80,recovery_aware_mpc,authority_regret,0.287454,0.000866,10
authority_churn,0.80,recovery_aware_mpc,human_burden,0.420822,0.000987,10
authority_churn,0.80,recovery_aware_mpc,late_handoff,0.310352,0.000733,10
authority_churn,0.80,recovery_aware_mpc,handoff_churn,0.491170,0.000946,10
authority_churn,0.80,recovery_aware_mpc,recovery_success,0.749402,0.000587,10
authority_churn,0.80,recovery_aware_mpc,intervention_cost,0.350011,0.000634,10
authority_churn,0.80,recovery_aware_mpc,boundary_calibration_error,0.279739,0.000762,10
authority_churn,0.80,recovery_aware_mpc,override_precision,0.545486,0.000791,10
authority_churn,0.80,recovery_aware_mpc,unsafe_autonomy,0.130789,0.000261,10
authority_churn,0.80,recovery_aware_mpc,robust_utility,0.021543,0.021236,10
authority_churn,1.00,authority_boundary_v5,task_success,0.310833,0.024476,10
authority_churn,1.00,authority_boundary_v5,safety_violation,0.279167,0.020839,10
authority_churn,1.00,authority_boundary_v5,authority_regret,0.345128,0.000843,10
authority_churn,1.00,authority_boundary_v5,human_burden,0.709496,0.001943,10
authority_churn,1.00,authority_boundary_v5,late_handoff,0.340628,0.000874,10
authority_churn,1.00,authority_boundary_v5,handoff_churn,0.561655,0.000931,10
authority_churn,1.00,authority_boundary_v5,recovery_success,0.594791,0.000521,10
authority_churn,1.00,authority_boundary_v5,intervention_cost,0.388953,0.000873,10
authority_churn,1.00,authority_boundary_v5,boundary_calibration_error,0.307451,0.000584,10
authority_churn,1.00,authority_boundary_v5,override_precision,0.491025,0.000970,10
authority_churn,1.00,authority_boundary_v5,unsafe_autonomy,0.072848,0.000482,10
authority_churn,1.00,authority_boundary_v5,robust_utility,-0.232022,0.030811,10
authority_churn,1.00,bayesian_authority_allocation,task_success,0.252500,0.031375,10
authority_churn,1.00,bayesian_authority_allocation,safety_violation,0.290000,0.019448,10
authority_churn,1.00,bayesian_authority_allocation,authority_regret,0.365634,0.000626,10
authority_churn,1.00,bayesian_authority_allocation,human_burden,0.732568,0.001103,10
authority_churn,1.00,bayesian_authority_allocation,late_handoff,0.377265,0.001500,10
authority_churn,1.00,bayesian_authority_allocation,handoff_churn,0.550751,0.001113,10
authority_churn,1.00,bayesian_authority_allocation,recovery_success,0.514750,0.000896,10
authority_churn,1.00,bayesian_authority_allocation,intervention_cost,0.381543,0.000631,10
authority_churn,1.00,bayesian_authority_allocation,boundary_calibration_error,0.307579,0.000706,10
authority_churn,1.00,bayesian_authority_allocation,override_precision,0.451515,0.001095,10
authority_churn,1.00,bayesian_authority_allocation,unsafe_autonomy,0.073222,0.000355,10
authority_churn,1.00,bayesian_authority_allocation,robust_utility,-0.317952,0.036556,10
authority_churn,1.00,cbf_safety_filter,task_success,0.390000,0.035267,10
authority_churn,1.00,cbf_safety_filter,safety_violation,0.170000,0.026916,10
authority_churn,1.00,cbf_safety_filter,authority_regret,0.295761,0.000580,10
authority_churn,1.00,cbf_safety_filter,human_burden,0.328397,0.001013,10
authority_churn,1.00,cbf_safety_filter,late_handoff,0.329321,0.000874,10
authority_churn,1.00,cbf_safety_filter,handoff_churn,0.481256,0.000591,10
authority_churn,1.00,cbf_safety_filter,recovery_success,0.630891,0.001094,10
authority_churn,1.00,cbf_safety_filter,intervention_cost,0.235390,0.000808,10
authority_churn,1.00,cbf_safety_filter,boundary_calibration_error,0.297973,0.000772,10
authority_churn,1.00,cbf_safety_filter,override_precision,0.521342,0.000845,10
authority_churn,1.00,cbf_safety_filter,unsafe_autonomy,0.122531,0.000488,10
authority_churn,1.00,cbf_safety_filter,robust_utility,0.048335,0.036640,10
authority_churn,1.00,confidence_threshold_shared_control,task_success,0.115833,0.020581,10
authority_churn,1.00,confidence_threshold_shared_control,safety_violation,0.333333,0.038881,10
authority_churn,1.00,confidence_threshold_shared_control,authority_regret,0.473153,0.000804,10
authority_churn,1.00,confidence_threshold_shared_control,human_burden,0.883021,0.001094,10
authority_churn,1.00,confidence_threshold_shared_control,late_handoff,0.429654,0.000825,10
authority_churn,1.00,confidence_threshold_shared_control,handoff_churn,0.611864,0.000820,10
authority_churn,1.00,confidence_threshold_shared_control,recovery_success,0.321415,0.000769,10
authority_churn,1.00,confidence_threshold_shared_control,intervention_cost,0.388708,0.000738,10
authority_churn,1.00,confidence_threshold_shared_control,boundary_calibration_error,0.367533,0.000677,10
authority_churn,1.00,confidence_threshold_shared_control,override_precision,0.331227,0.001047,10
authority_churn,1.00,confidence_threshold_shared_control,unsafe_autonomy,0.066279,0.000096,10
authority_churn,1.00,confidence_threshold_shared_control,robust_utility,-0.576373,0.034640,10
authority_churn,1.00,mpc_risk_arbitration,task_success,0.433333,0.017892,10
authority_churn,1.00,mpc_risk_arbitration,safety_violation,0.210833,0.019486,10
authority_churn,1.00,mpc_risk_arbitration,authority_regret,0.274863,0.000599,10
authority_churn,1.00,mpc_risk_arbitration,human_burden,0.373802,0.001148,10
authority_churn,1.00,mpc_risk_arbitration,late_handoff,0.314040,0.001030,10
authority_churn,1.00,mpc_risk_arbitration,handoff_churn,0.492245,0.001327,10
authority_churn,1.00,mpc_risk_arbitration,recovery_success,0.700059,0.001010,10
authority_churn,1.00,mpc_risk_arbitration,intervention_cost,0.303234,0.000716,10
authority_churn,1.00,mpc_risk_arbitration,boundary_calibration_error,0.278058,0.000614,10
authority_churn,1.00,mpc_risk_arbitration,override_precision,0.551539,0.000453,10
authority_churn,1.00,mpc_risk_arbitration,unsafe_autonomy,0.135406,0.000349,10
authority_churn,1.00,mpc_risk_arbitration,robust_utility,0.060554,0.018177,10
authority_churn,1.00,pomdp_handoff_policy,task_success,0.321667,0.026583,10
authority_churn,1.00,pomdp_handoff_policy,safety_violation,0.220000,0.019509,10
authority_churn,1.00,pomdp_handoff_policy,authority_regret,0.312798,0.000609,10
authority_churn,1.00,pomdp_handoff_policy,human_burden,0.556869,0.000627,10
authority_churn,1.00,pomdp_handoff_policy,late_handoff,0.339886,0.001292,10
authority_churn,1.00,pomdp_handoff_policy,handoff_churn,0.531321,0.001032,10
authority_churn,1.00,pomdp_handoff_policy,recovery_success,0.628178,0.000637,10
authority_churn,1.00,pomdp_handoff_policy,intervention_cost,0.363501,0.000604,10
authority_churn,1.00,pomdp_handoff_policy,boundary_calibration_error,0.288135,0.000698,10
authority_churn,1.00,pomdp_handoff_policy,override_precision,0.511086,0.000865,10
authority_churn,1.00,pomdp_handoff_policy,unsafe_autonomy,0.106299,0.000426,10
authority_churn,1.00,pomdp_handoff_policy,robust_utility,-0.130818,0.034077,10
authority_churn,1.00,recovery_aware_mpc,task_success,0.411667,0.030235,10
authority_churn,1.00,recovery_aware_mpc,safety_violation,0.230000,0.019960,10
authority_churn,1.00,recovery_aware_mpc,authority_regret,0.289045,0.000511,10
authority_churn,1.00,recovery_aware_mpc,human_burden,0.421083,0.000740,10
authority_churn,1.00,recovery_aware_mpc,late_handoff,0.309876,0.000915,10
authority_churn,1.00,recovery_aware_mpc,handoff_churn,0.502107,0.000759,10
authority_churn,1.00,recovery_aware_mpc,recovery_success,0.749538,0.001023,10
authority_churn,1.00,recovery_aware_mpc,intervention_cost,0.351333,0.000674,10
authority_churn,1.00,recovery_aware_mpc,boundary_calibration_error,0.287907,0.000736,10
authority_churn,1.00,recovery_aware_mpc,override_precision,0.541026,0.000576,10
authority_churn,1.00,recovery_aware_mpc,unsafe_autonomy,0.131889,0.000500,10
authority_churn,1.00,recovery_aware_mpc,robust_utility,0.010742,0.030190,10
combined,0.00,authority_boundary_v5,task_success,0.481667,0.026314,10
combined,0.00,authority_boundary_v5,safety_violation,0.197500,0.013123,10
combined,0.00,authority_boundary_v5,authority_regret,0.271037,0.000667,10
combined,0.00,authority_boundary_v5,human_burden,0.613316,0.001185,10
combined,0.00,authority_boundary_v5,late_handoff,0.216914,0.001161,10
combined,0.00,authority_boundary_v5,handoff_churn,0.320703,0.001338,10
combined,0.00,authority_boundary_v5,recovery_success,0.660821,0.001078,10
combined,0.00,authority_boundary_v5,intervention_cost,0.337273,0.000793,10
combined,0.00,authority_boundary_v5,boundary_calibration_error,0.212012,0.000665,10
combined,0.00,authority_boundary_v5,override_precision,0.575234,0.000949,10
combined,0.00,authority_boundary_v5,unsafe_autonomy,0.073078,0.000381,10
combined,0.00,authority_boundary_v5,robust_utility,0.090210,0.029135,10
combined,0.00,bayesian_authority_allocation,task_success,0.417500,0.015293,10
combined,0.00,bayesian_authority_allocation,safety_violation,0.223333,0.029801,10
combined,0.00,bayesian_authority_allocation,authority_regret,0.291030,0.000437,10
combined,0.00,bayesian_authority_allocation,human_burden,0.636125,0.000771,10
combined,0.00,bayesian_authority_allocation,late_handoff,0.252917,0.000985,10
combined,0.00,bayesian_authority_allocation,handoff_churn,0.310016,0.001269,10
combined,0.00,bayesian_authority_allocation,recovery_success,0.581136,0.000764,10
combined,0.00,bayesian_authority_allocation,intervention_cost,0.329783,0.000954,10
combined,0.00,bayesian_authority_allocation,boundary_calibration_error,0.212821,0.000527,10
combined,0.00,bayesian_authority_allocation,override_precision,0.535648,0.000574,10
combined,0.00,bayesian_authority_allocation,unsafe_autonomy,0.075791,0.000257,10
combined,0.00,bayesian_authority_allocation,robust_utility,-0.010550,0.024054,10
combined,0.00,cbf_safety_filter,task_success,0.525000,0.016333,10
combined,0.00,cbf_safety_filter,safety_violation,0.142500,0.015486,10
combined,0.00,cbf_safety_filter,authority_regret,0.224204,0.000673,10
combined,0.00,cbf_safety_filter,human_burden,0.230951,0.001661,10
combined,0.00,cbf_safety_filter,late_handoff,0.205235,0.001067,10
combined,0.00,cbf_safety_filter,handoff_churn,0.240720,0.000710,10
combined,0.00,cbf_safety_filter,recovery_success,0.696296,0.000892,10
combined,0.00,cbf_safety_filter,intervention_cost,0.183894,0.000468,10
combined,0.00,cbf_safety_filter,boundary_calibration_error,0.202225,0.000485,10
combined,0.00,cbf_safety_filter,override_precision,0.605678,0.001180,10
combined,0.00,cbf_safety_filter,unsafe_autonomy,0.101439,0.000388,10
combined,0.00,cbf_safety_filter,robust_utility,0.300761,0.020642,10
combined,0.00,confidence_threshold_shared_control,task_success,0.234167,0.024159,10
combined,0.00,confidence_threshold_shared_control,safety_violation,0.281667,0.019900,10
combined,0.00,confidence_threshold_shared_control,authority_regret,0.397450,0.000804,10
combined,0.00,confidence_threshold_shared_control,human_burden,0.786431,0.001067,10
combined,0.00,confidence_threshold_shared_control,late_handoff,0.306146,0.000959,10
combined,0.00,confidence_threshold_shared_control,handoff_churn,0.370609,0.001100,10
combined,0.00,confidence_threshold_shared_control,recovery_success,0.388806,0.000631,10
combined,0.00,confidence_threshold_shared_control,intervention_cost,0.337586,0.000308,10
